user_id,books
33996.0,"[9783473328918.0, 9783789109805.0, 9783473329533.0, 9783473658916.0, 9783473554058.0, 9783473492701.0, 9783473492695.0, 9783473554195.0, 9783473554119.0, 9783551221032.0, 9783837159677.0, 7640136380305.0, 4061229125321.0, 9783473554768.0, 9783473445677.0, 9783837167054.0, 4013575701322.0, 4061229293228.0, 4061229139724.0, 9783037185216.0, 4061229091374.0, 4061229015325.0, 4061229000529.0, 4061229087223.0, 9783473492671.0, 4061229139625.0, 4061229125321.0, 9783867372022.0, 4061229000529.0, 4061229125420.0, 4061229293228.0, 4061229087223.0, 4061229163620.0, 9783407762085.0, 9783845124971.0, 4061229125321.0, 4061229125420.0, 4013575701322.0, 4260264436120.0, 4061229087223.0, 4061229015325.0, 4061229293228.0, 4061229000529.0, 4061229163620.0, 9783964280107.0]"
33999.0,"[9783103971675.0, 9783894256289.0, 9783894257781.0, 9783442315673.0, 9783986590024.0, 9783715250083.0, 9783570105139.0, 9783426227848.0, 9783103975031.0, 9783810530875.0, 9783103975031.0, 9783036950099.0, 9783715255071.0, 9783734103438.0, 9783734103421.0, 9783832166663.0, 9783832165840.0, 3770401420.0, 9783831022007.0, 9783365004630.0, 9783442490950.0, 9783986590147.0, 9783805201018.0, 9783805201018.0, 9783986590147.0, 9783426283868.0, 9783757700225.0, 9783499267932.0, 9783426530238.0, 9783426228081.0, 9783426530238.0, 9783426530245.0, 9783328110255.0, 9783810522337.0, 9783365002940.0, 9783737372879.0, 9783832168032.0, 9783785722602.0, 9783328111085.0, 9783328110262.0, 9783328109198.0, 9783442316458.0, 9783785722602.0, 9783426530252.0, 9783328105633.0, 9783833905827.0, 9783833906503.0, 9783446280083.0, 9783328105633.0, 9783036957524.0, 9783492071697.0, 9783518432006.0, 9783328105633.0, 9783328105640.0, 9783328111269.0, 9783734111419.0, 9783036957524.0, 9783841324382.0, 3770406579.0, 9783770436118.0, 9783734111419.0, 9783328110767.0, 9783492319249.0, 9783715255170.0, 9783986590222.0, 9783453274013.0, 9783446279681.0, 9783551732316.0, 9783426530269.0, 9783832169459.0, 9783833936326.0, 9783833936593.0, 9783833950445.0, 9783833950452.0, 9783731311027.0, 9783731311386.0, 9783731311126.0, 9783731312475.0, 9783896676290.0, 9783446279681.0, 9783785784822.0, 9783785753873.0, 9783785757130.0, 9783833952319.0, 9783833950438.0, 9783833950421.0, 9783956498497.0, 9783462003758.0, 9783551732316.0, 9783896676283.0, 9783423740302.0, 9783462053142.0, 9783426530771.0, 9783446279681.0, 9783462003758.0, 9783736322288.0, 9783785750186.0, 9783785755570.0, 9783785747810.0, 9783785782316.0, 9783785782316.0, 9783462053142.0, 9783365007556.0, 9783832182052.0, 9783715255316.0, 9783785748893.0]"
34001.0,"[9783868699586.0, 9783857035296.0, 9783746640020.0, 9783746640020.0, 9783857034930.0, 9783857032646.0, 9783789113833.0, 9783314105364.0, 9783314105364.0, 9783259037492.0, 9783259037461.0, 9783440176009.0, 9783868826661.0, 9783492071604.0, 9783742320780.0, 9783499009778.0, 9783570585016.0, 9783492071604.0, 9783499009778.0, 9783770194032.0, 9783440167984.0, 9783789110702.0, 9783570103555.0, 9783570103555.0, 9783742318374.0, 9783499008719.0, 9783499006319.0, 9783785585344.0, 9783785585344.0, 9783499008719.0, 9780008323677.0, 9783480238507.0, 9783751400541.0, 9783499011801.0, 9783831034475.0]"
34002.0,"[9783649633228.0, 9783960800927.0, 9783831044993.0, 4191858602808.0, 9783743209343.0, 9783960803430.0, 9783960961949.0, 9783772484292.0, 9783741620751.0, 9783741618451.0, 4010232079091.0, 4251192118561.0, 9783960800927.0]"
34003.0,"[9783715250083.0, 9783038150961.0, 9783257072143.0, 9783257069549.0, 9783257072143.0, 9783257069549.0, 9783894257569.0, 9783961611720.0]"
34004.0,"[9783423717892.0, 9783423717076.0, 9783423717892.0, 9783423717076.0, 9783423717892.0, 9783423718073.0, 9783423718073.0, 9783423718073.0, 9783423718202.0, 9783423718202.0, 9783423718202.0, 9783423718202.0, 9783423716512.0, 9783423716512.0, 9783442267743.0]"
34007.0,"[9783961292646.0, 9783831022809.0]"
34019.0,"[9783473585816.0, 9783570162637.0, 9783570163375.0, 9783473585649.0, 9783423763929.0, 9783570162637.0, 9783570163375.0, 9783570403167.0, 9783473585557.0, 9783473586172.0, 9783423719025.0, 9783423719018.0, 9783789113864.0]"
34020.0,[]
34026.0,"[9783473586110.0, 9783473586127.0, 9783522505796.0, 9783522505819.0, 9783522505802.0]"
34030.0,"[9783831021062.0, 9783765456459.0, 9783743212787.0, 9783770438495.0, 9783770439348.0, 9783751203050.0, 9783789110405.0, 9783770437610.0, 3770406567.0, 9783958399679.0, 9783841367266.0, 9783958399822.0, 9783952420478.0, 3906994120.0, 194398193229.0, 194397502428.0, 190759860229.0, 889854542320.0, 190759859827.0, 9783868699838.0, 9783868699760.0, 9783958399105.0, 9783868699579.0]"
34033.0,"[9783791500850.0, 9783863559878.0, 9783743209398.0, 9783831040490.0, 9783831040490.0, 9783743209398.0, 9783743209398.0, 9783038481652.0]"
34038.0,"[9783833903878.0, 9783841505835.0, 9783841505835.0]"
34046.0,[9783473585762.0]
34047.0,"[9783423740302.0, 9783423283113.0, 9783423263085.0, 9783423283113.0, 9783423263085.0, 9783423263085.0, 9783423283113.0, 9783423263085.0, 9783423263085.0, 9783328110989.0, 9783328110989.0]"
34050.0,[9783423740302.0]
34052.0,[9783551752185.0]
34053.0,"[9783473404520.0, 9783407823885.0, 9783846600894.0, 9783736321021.0, 9783736321021.0, 9783736320871.0, 9783736320871.0, 9783736322288.0]"
34055.0,"[9783570402757.0, 9783570402757.0]"
34060.0,"[9783570402757.0, 9783570402757.0, 9783442492763.0, 9783442492763.0]"
34061.0,"[9783570403167.0, 9783407757340.0]"
34063.0,"[9783473585236.0, 9783473585236.0, 9783765455971.0, 9783039021000.0, 9783039021000.0, 9783039021000.0, 9783742303202.0, 9783833838095.0, 9783037633106.0]"
34064.0,"[9783737342766.0, 9783570173084.0, 9783423719018.0, 9783423719018.0, 9783423719025.0]"
34065.0,[9783890294803.0]
34066.0,"[9783570304815.0, 9783570304525.0, 9783570304525.0, 9783570304815.0, 9783570304815.0, 9783570304815.0]"
34067.0,"[9783407756053.0, 9783570165898.0, 9783401601960.0, 9783401601984.0, 9783401601977.0, 9783401601991.0, 9783401603803.0, 9783957285560.0, 9783401606040.0, 9783401603971.0, 9783401601991.0, 9783401604442.0, 9783401604459.0, 9783401605272.0, 9783401605302.0, 9783401605296.0, 9783570314326.0, 9783328108894.0, 9783570314333.0, 9783570315385.0, 9783570314333.0, 9783570315385.0, 9783764170875.0, 9783570315385.0, 9783473585649.0, 9783764170875.0, 9783401605470.0, 9783548064444.0, 9783328108894.0, 9783846601662.0, 9783570166017.0, 9783734102684.0, 9783551260079.0, 9783423740302.0, 9783423740784.0, 9783423740340.0, 9783473586325.0, 9783846600894.0, 9783551260079.0, 9783846600702.0, 9783473586110.0, 9783473586318.0, 9783473586325.0, 9783473586127.0, 9783423740418.0, 9783423283113.0, 9783791500324.0, 9783453422766.0, 9783846601396.0, 9783570313800.0, 9783958187160.0, 9783423740418.0, 9783570313800.0, 9783551584809.0, 9783958187177.0, 9783958187535.0, 9783423740180.0, 9783473585649.0, 9783328110781.0, 9781471156267.0, 9783982422619.0, 9783473585649.0, 9783423719018.0, 9783328110798.0, 9783423719018.0, 9781786490728.0, 9783365004630.0, 9780751565263.0, 9783736316553.0, 9783987510441.0, 9783426530894.0, 9783423283816.0, 9783958187542.0, 9783328110804.0, 9783736316553.0, 9781786490728.0, 9783736311664.0, 9783743213807.0, 9781786490728.0, 9783423283816.0, 9783736311664.0, 9783743213807.0, 9780241575543.0, 9781471190056.0]"
34068.0,"[9783570165614.0, 9783570165614.0, 9783570165911.0, 9783570165911.0]"
34069.0,"[9781408855652.0, 9781408855683.0, 9781408855683.0, 9781408855690.0, 9781408855690.0, 9781408855713.0, 9781408855706.0, 9780007420421.0, 9783791504674.0, 3791504676.0, 3791504676.0, 3791504676.0]"
34070.0,"[9783551732408.0, 9783551799128.0, 9783551732347.0, 9783551799043.0, 9783551732279.0, 9783551732422.0, 9783551799029.0, 3806748632.0, 3831010783.0, 3770400151.0, 3770400143.0, 9783770437313.0, 9783551799074.0, 9783551799173.0, 9783788620592.0, 3831010783.0, 9783551799005.0, 9783551784094.0, 9783551799067.0, 9783551799159.0, 9783551784087.0, 9783551799166.0, 9783551799036.0, 9783831020553.0, 9783957285560.0, 9783473368792.0, 9783788621858.0, 9783551799081.0, 9783551799012.0, 9783551796714.0, 9783551784049.0, 9783551799135.0, 9783473368808.0, 9783473368792.0, 9783473368877.0, 9783473368945.0, 9783473369133.0, 3806748632.0, 9783831019014.0, 9783831024872.0, 9783788620394.0, 9783788620554.0, 9783770436170.0, 3770400224.0, 9783551774644.0, 3551772411.0, 9783791371771.0, 9783551732354.0, 9783551732361.0, 9783551799050.0, 9783551784049.0, 9783551796745.0, 9783551796806.0, 9783551774644.0, 9783551732354.0, 9783551732361.0, 9783551799050.0, 9783551784049.0, 9783551774644.0, 9783551796745.0, 9783551796806.0, 9783831045860.0, 9783751300070.0, 9783791504674.0, 9783423214124.0, 9783791504674.0, 9783608939996.0, 9783608937145.0, 9783608939996.0, 9783836961813.0]"
34071.0,"[9783492062237.0, 4050003719306.0, 9783037185797.0, 4260264436120.0, 4001504261979.0, 9783857034268.0, 9783473437795.0, 9783845113425.0, 9783649626558.0, 9783473554119.0, 3865360904.0, 9783841102119.0, 9783789121340.0, 4061229100106.0, 9783736312791.0, 9783857033704.0, 3857031646.0, 3857030739.0, 9783785589236.0, 9783857031687.0, 3770406567.0, 9783649621256.0, 4001504276355.0, 4061229125420.0, 9783499012655.0, 9783492064026.0, 9783837138108.0, 9783837136814.0, 9783551557421.0, 9783401708928.0, 9783401717883.0, 9783551066305.0, 9783845124025.0, 9783833907449.0, 9783651001282.0, 9783864258176.0, 9783473585953.0, 9783966581363.0, 9783966580977.0, 9783129495179.0, 9783940919496.0, 9783129496169.0, 9783551304674.0]"
34072.0,[9783831019038.0]
34074.0,[9783831039135.0]
34076.0,"[9781526619945.0, 9781788165754.0, 9781509836215.0, 9781789098938.0, 9783831021680.0]"
34079.0,"[3551777515.0, 3551777522.0, 3551777539.0, 3551777546.0, 3551777553.0, 9783551752390.0, 9783551752406.0, 9783551752987.0, 9783551753151.0, 9783551732460.0, 9783551732477.0, 9783551732484.0, 9783551750198.0, 9783551750204.0, 9783551751737.0, 9783551751744.0, 9783551751751.0, 9783551752307.0, 9783551736086.0, 9783551736093.0, 9783551732491.0, 9783551732507.0, 9783551736062.0, 9783551736079.0, 9783551750174.0, 9783551750181.0, 9782889513512.0, 9782889513529.0, 9782889513536.0, 9783551734723.0, 9783551734754.0, 9783551734747.0, 9783551734761.0, 9782889513543.0, 9782889513550.0, 9782889513567.0, 9782889513581.0, 9783551734716.0, 9783551734730.0, 9782889513574.0, 4251192118899.0, 9782889513598.0, 9783492056212.0, 9783806230260.0, 9783406658266.0, 9783551024756.0, 9783551024763.0, 9783551024770.0, 9783551024787.0, 9783551024794.0, 9783551024800.0, 9783551024893.0, 9783473586363.0, 9783649667124.0, 9783842057890.0, 9783842035034.0, 9783842045903.0, 9783842035058.0, 9783842035041.0, 9783842049635.0, 9783842036826.0, 9783842055872.0, 9783842041080.0, 9783965200715.0, 9783551794123.0, 9783551794116.0, 9783551794109.0, 9783551794093.0, 9783743214750.0, 9783743214767.0, 9783743214743.0, 9783401607443.0, 9783401604466.0, 9783737358842.0, 9783772459597.0, 9783772457647.0, 9783551556684.0, 9783551556691.0, 9783551556707.0, 9783451600357.0, 9783551585264.0, 9783551557551.0, 9783737358538.0, 9783788677145.0, 9783825151515.0, 9783446272385.0, 9783551317896.0, 9783446259935.0, 9783038800316.0, 9783746635460.0, 9783453421158.0, 9783869710884.0, 9783312006304.0, 9783952351055.0, 9783257070521.0, 9783952351055.0, 9783958900097.0, 9783785724651.0, 9783406680632.0, 9783492061377.0, 9783805200295.0, 9783312006304.0, 9780008134174.0, 9783570165850.0, 9783764531188.0, 9783764531171.0, 9783570314326.0, 9783570314333.0, 9783570315385.0]"
34084.0,"[9783423283113.0, 9783736311350.0]"
34087.0,[]
34088.0,[]
34089.0,[9783608939996.0]
34091.0,[9783570314326.0]
34097.0,"[9783423230223.0, 9783458643289.0]"
34099.0,[]
34100.0,"[9783743214743.0, 9783836960991.0, 9783836960991.0]"
34101.0,"[9783473402229.0, 9783473585649.0]"
34102.0,[3551762511.0]
34103.0,[9783551557414.0]
34105.0,"[9783423740524.0, 9783736319004.0]"
34106.0,"[9783446272385.0, 9783845834474.0, 9783480233328.0]"
34109.0,[9783748800422.0]
34111.0,"[9783551556615.0, 9783868833669.0, 9783867311724.0, 9783407866721.0, 9783551252302.0, 9783842642065.0, 9783551556059.0, 9783551556684.0, 9783551556615.0, 9783407866721.0, 9783551252302.0, 9783551556011.0, 9783551252302.0, 9783407866721.0, 9783551556615.0, 9783551556684.0, 9783551556011.0, 9783551252302.0, 9783407866721.0, 9783551556615.0, 9783551556684.0, 9783551556011.0, 9783551556011.0, 9783551556011.0]"
34112.0,[9783833906367.0]
34113.0,[9783401605456.0]
34114.0,"[9783845823126.0, 9783734306518.0, 9783817495184.0, 9783794191697.0]"
34115.0,"[9783551732262.0, 9783831030798.0, 9783423763677.0, 9783843210324.0, 9783407820044.0, 9783407823878.0, 9783440173152.0, 9783440146903.0]"
34116.0,"[9783743202740.0, 9783743207714.0, 9783570157770.0, 9783473554751.0, 9783743208001.0, 9783743207714.0, 9783789121043.0, 9783831026982.0, 9783831030705.0, 9783788620493.0, 9783788676742.0, 9783473554638.0, 9783817424955.0, 9783867409827.0, 3551777553.0, 3551777546.0, 3551777539.0, 3551777522.0, 3551777515.0, 9783743208018.0, 9783743214194.0, 9783831030705.0, 9783788676742.0, 9783743208018.0, 9783967750065.0, 9783960806950.0, 9783960806967.0, 9783741520228.0, 3896840783.0, 9783737341325.0, 9783960806967.0, 9783570310212.0, 9783551557421.0, 9783743204690.0, 9783551557421.0]"
34117.0,"[9783440163429.0, 9783473418060.0, 9783473418077.0, 9783440163429.0, 9783440164143.0, 9783440156537.0, 9783440175026.0, 9783129495162.0, 9783842025684.0, 9783842036987.0, 9783842003279.0, 9783842007260.0, 9783842003286.0, 9783842003293.0, 9783129495162.0, 9783842003262.0, 9783842025691.0, 9783842025677.0, 9783842007277.0, 9783842049895.0, 9783440165294.0, 9783440172827.0, 9783842025684.0, 9783473408634.0, 9783440165294.0, 9783440172827.0, 9783551798855.0, 9783473408634.0, 9783842055872.0, 9783551798718.0, 9783551798770.0, 9783440177044.0, 9783505141362.0, 9783505141362.0, 9783440177044.0, 9783764151737.0, 9783958399914.0, 9783770407019.0, 9783770407187.0, 9783423763288.0, 9783770407187.0, 9783764151737.0, 9783770407026.0, 9783770407033.0, 9783770407378.0, 9783770407378.0, 9783770407033.0, 9783770407026.0, 9783770407361.0, 9783770407569.0, 9783770407552.0, 9783440175156.0, 9783770407569.0, 9783770407552.0, 9783770408351.0, 9783770408351.0]"
34118.0,"[9783785589434.0, 9783831021321.0, 9783743201477.0, 889854672720.0, 7619949820827.0, 9783473554126.0, 9783737333979.0, 9783423764797.0, 9783473552948.0, 9783907295151.0, 9783737333979.0, 9783473552948.0, 9783423764797.0]"
34119.0,"[3440079856.0, 194398193229.0, 196587106522.0, 3440113622.0, 9783440170311.0, 194398193229.0, 3440113622.0, 9783440170311.0]"
34120.0,"[7619949814406.0, 7619949818589.0, 9783857030475.0, 9783857030598.0, 7619949818589.0, 9783857030307.0, 3857033667.0, 3857031472.0, 9783857033575.0, 3857031174.0, 9783857030864.0, 3857030240.0, 9783743209756.0, 9783473361304.0, 9783967927191.0, 9783440170328.0, 9783857033506.0, 9783737333856.0, 9783743205321.0, 9783857034817.0, 9783857030321.0, 9783868699746.0, 9783967927221.0, 9783857035296.0, 9783967927214.0, 9783480236237.0, 9783981887938.0, 9783440175057.0, 9783857030550.0, 9783440173152.0, 9783785579114.0, 9783789123993.0, 9783857030970.0, 9783857034671.0, 9783440120026.0, 9783440171387.0, 9783789104947.0, 9783440151440.0, 9783789124105.0, 9783743201484.0, 9783845820491.0, 9783845820477.0, 9783440151006.0, 9783940919458.0, 9783845820507.0, 9783845803319.0, 9783940919458.0, 9783440151006.0, 196587669720.0, 9783803237620.0, 9783845825878.0, 9783845828237.0, 9783981887969.0, 9783982141114.0, 9783440164136.0, 9783743207172.0, 9783857031687.0, 9783958399693.0, 9783803261779.0, 9783414825520.0, 9783845123776.0, 196587240622.0, 9783956400537.0, 3857030879.0, 9783328300861.0, 9783857034930.0, 9783401701301.0, 9783845123776.0, 9783940919342.0, 9783440170823.0, 9783831018963.0, 9783982141176.0, 9783473461899.0, 9783401701301.0, 7619949827673.0, 9783803263001.0, 3857032332.0, 9783440171462.0, 9783440171516.0, 9783803260413.0, 889854672720.0, 9783803260932.0, 9783836958264.0, 9783789108808.0, 9783440179482.0, 9783857031014.0, 9783440170755.0, 194398148328.0, 3857030208.0, 3857030488.0, 196587669621.0, 9783803261847.0, 3857033742.0, 9783857033513.0, 9783803261724.0, 9783803237538.0, 190758783420.0, 9783414824769.0, 190759876725.0, 9783857030475.0, 9783803261724.0, 9783857030833.0, 3857032332.0, 9783857030260.0]"
34121.0,"[9783649637288.0, 9783440167908.0, 9783473365258.0, 9783473461912.0, 9783743214286.0, 9783473552887.0, 9783788620479.0, 9783407821577.0, 9783649617440.0, 9783649631644.0, 9783038930389.0, 9783845848624.0, 9783473365821.0, 9783473365616.0, 9783473363681.0, 9783743212947.0, 9783440160732.0, 9783743204195.0, 9783956401282.0, 9783956402067.0, 9783956401169.0, 9783956401411.0, 9783956400407.0, 9783956402517.0, 9783473327966.0, 9783551251237.0, 9783743217232.0, 9783743207257.0, 9783785588482.0, 9783785588468.0, 9783785588475.0, 9783785581889.0, 9783785574867.0, 9783401715735.0, 9783440165904.0, 9783743210080.0, 9783785584798.0, 9783440156728.0, 9783551654304.0, 9783570180426.0, 9783570176566.0, 9783570128060.0, 9783570175699.0, 3570129411.0, 9783551585226.0, 9783440172803.0, 9783743201446.0, 9783440170311.0, 9783440175057.0, 9783440164938.0, 9783473600038.0, 9783743202559.0, 9783831018895.0, 9783785581650.0, 9783785587133.0, 9783737370660.0, 3411097821.0, 9783831018895.0, 9783785581650.0, 9783737370660.0, 9783751205597.0, 9783961294022.0, 9783743202351.0, 9783737359269.0, 9783737359344.0, 3440115459.0, 3440090795.0, 3440093433.0, 3551772381.0, 3551772401.0, 9783473361359.0, 9783551799562.0, 9783551776389.0, 9783551774644.0, 9783551776273.0, 9783551780454.0, 9783401600888.0, 9783570176290.0, 9783551776396.0, 9783468205880.0, 9783772477621.0, 9783785588253.0, 9783741525940.0, 9783766722546.0]"
34122.0,"[9783414825889.0, 9783895654350.0, 9783473329663.0, 9783734815249.0, 9783473329441.0, 9783401711706.0, 9783314104831.0, 9783836959759.0, 9783838000770.0, 9783855463602.0, 9781789411393.0, 9783836961936.0, 9783280034873.0, 9783961292004.0, 9783831029518.0, 9783407812537.0, 602445652181.0, 9783401705514.0, 9783785577721.0, 9783743209107.0, 9783743202856.0, 9783743209114.0, 9783743208520.0, 9783785589502.0, 9783407821324.0, 9783407823762.0, 9783407821393.0, 9783423763097.0, 9783423763288.0, 9783401715667.0, 9783401703886.0, 9783407762436.0, 3440115398.0, 9783845803333.0, 9783845830711.0, 9783789104947.0, 9783743206212.0, 9783407821393.0, 9783905945423.0, 3440115398.0, 9783845803333.0, 9783845830711.0, 9783440137284.0, 9783743205154.0, 9783440150313.0, 9783440159392.0, 9783440150313.0, 9783440163412.0, 9783833905612.0, 9783930038732.0, 9783440163429.0, 9783480235735.0, 9783440164143.0, 9783440170328.0, 9783440172827.0, 9783440175026.0, 9783440172728.0, 9783440176177.0, 4251192101600.0, 9783743205321.0, 9783743214149.0, 9783743203006.0, 9783743210691.0, 9783743208537.0, 9783743215184.0, 9783649631644.0, 9783780664204.0, 9783765568862.0, 9783440170342.0, 9783129494820.0, 9783129495186.0, 9783129495179.0, 9783129494837.0, 9783129494844.0, 9783440164136.0, 9783960963899.0, 9783743215016.0, 9783743214132.0, 9783743207332.0, 9783743214378.0, 9783743207752.0, 9783743204836.0, 9783743205093.0, 9783785585801.0, 9783440175842.0, 9783440176207.0, 3551552846.0, 9783743214491.0, 9783743208049.0, 9783743201347.0, 9783785584798.0, 9783743215054.0, 3551552839.0, 3551552822.0, 3551552815.0, 9783743211735.0, 9783743207387.0, 9783551556318.0, 9783551556332.0, 9783551556301.0, 9783551556271.0, 9783551556233.0, 9783551556264.0, 9783551556172.0, 3551552846.0, 9783743202405.0, 9783743208612.0, 9783785585962.0, 9783743201453.0, 9783551556264.0, 9783551556271.0, 9783551556172.0, 9783551556233.0, 9783551556318.0, 9783551556301.0, 9783551556172.0, 9783551556233.0, 9783551556264.0, 9783743208612.0, 9783785585962.0]"
34123.0,"[7619949810637.0, 3866135888.0, 3480225651.0, 3857032332.0, 9783857030307.0, 9783857031014.0, 9783857030864.0, 9783480228294.0, 9783480223336.0, 7619949819869.0, 9783867408127.0, 9783857030550.0, 3857032804.0, 9783737356022.0, 7619949810798.0, 9783831029280.0, 9783857034275.0, 9783401710891.0, 9783741525711.0, 7619949825228.0, 4251192113023.0, 4251192113023.0, 9783770436354.0, 9783401717241.0, 9783789161704.0, 9783473327713.0, 7619949817872.0, 9783857030970.0, 9783857031533.0, 9783857030406.0, 3857033742.0, 7619949810521.0, 9783857034930.0, 9783857030765.0, 9783480233786.0, 9783480232956.0, 3480227617.0, 9783480231669.0, 9783480236213.0, 7619949827901.0, 9783737370677.0, 3411070668.0, 9783473460366.0, 7619949410653.0, 9783473329823.0, 7619949828441.0, 9783857030598.0, 9783857034497.0, 9783480232277.0, 3480226986.0, 9783480233311.0, 9783480228270.0, 9783480222117.0, 3770400011.0, 4251192121547.0, 9783473460366.0, 7619949410653.0, 9783473329823.0, 9783857034923.0, 9783737334396.0, 7619949828441.0, 9783857030598.0, 9783857034497.0, 9783473329823.0, 9783737334396.0, 9783857034589.0, 4061229139625.0, 9783770436354.0, 3770400240.0, 9780752866192.0, 9783831029181.0, 9783741525711.0, 9783649630654.0, 3770400046.0, 9783785575789.0, 9783480236220.0, 9783480231041.0, 3480227747.0, 9783737334396.0, 9783473328710.0, 9783440175774.0, 9783440131879.0, 9783480224654.0, 9783480222117.0, 9783480228294.0, 9783480235759.0, 9783480236183.0, 9783480237166.0, 9783480235360.0, 9783480236251.0, 9783743201446.0, 9783737358095.0, 9783743200982.0, 9783857030406.0, 9783440151426.0, 9783835416130.0, 9783785579329.0, 4050003723600.0, 4050003724379.0, 9783737356022.0, 9783737359603.0, 9783785579329.0, 3770400240.0, 3770400038.0, 3440102022.0, 9783788626389.0, 9783788626464.0, 9783788626457.0, 9783857035296.0, 9783831028177.0, 9783785579787.0, 9783440153437.0, 9783702015510.0, 7611372680023.0, 5050582699067.0, 4251192101594.0, 9783440136034.0, 9783857030239.0, 9783857030246.0, 9783551519795.0, 9783401710891.0, 9783770436262.0, 9783770436354.0, 9783788620769.0, 7619949817469.0, 7619949812310.0, 7619949829615.0, 4260264434584.0, 3857031174.0, 9783857030475.0, 9783857034992.0, 9783857030864.0, 9783857031014.0, 9783857030833.0, 9783857030550.0, 9783743209107.0, 3893538812.0, 7619949410653.0, 9783129492550.0, 9783473492275.0, 9783789104305.0, 9783737360142.0, 3770400011.0, 9783770424399.0, 9783770436354.0, 9783982264325.0, 9783473328727.0, 9783907295144.0, 7619949817469.0, 7619949812310.0, 7619949829615.0, 4260264434584.0, 3857031174.0, 9783857030475.0, 9783857030864.0, 9783857031014.0, 9783857030833.0, 9783473492275.0, 9783737360142.0, 3770400011.0, 9783770424399.0, 9783770436354.0, 9783982264325.0, 9783473328727.0, 3770400038.0, 9783473369409.0, 9783770436323.0, 3770400046.0, 9783857033506.0, 9783440136034.0, 9783857033575.0, 9783480233786.0, 9783857034671.0, 9783702015510.0, 9783785587270.0, 9783473600076.0, 9783862457397.0, 9783862453252.0, 9783473600076.0, 9783857034923.0, 3275013920.0, 9783737358095.0, 9783862452668.0, 3473327881.0, 9783473326495.0, 9783473329472.0, 3440109267.0, 3440118290.0, 3440102015.0, 3440090795.0, 9783440135327.0, 3440115497.0, 9783788676735.0, 9783788676742.0]"
